id_inventario,id_sucursal,id_producto,stock_actual,creado_en,modificado_en,creado_por,modificado_por
2135,6,285,47.149,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2136,6,286,45.017,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2137,6,287,37.305,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2138,6,288,51.671,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2139,6,289,42.152,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2140,6,290,21.082,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2141,6,291,11.025,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2142,6,292,57.681,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2143,6,293,56.669,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2144,6,294,76.802,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2145,6,295,38.795,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2146,6,296,59.903,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2147,6,297,27.464,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2148,6,298,67.032,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2149,6,299,75.038,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2150,6,300,51.355,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2151,6,301,41.583,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2152,6,302,10.618,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2153,6,303,49.326,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2154,6,304,34.189,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2155,6,305,39.867,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2156,6,306,74.530,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2157,6,307,14.061,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2158,6,308,43.113,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2159,6,309,76.015,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2160,6,310,60.639,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2161,6,311,15.946,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2162,6,312,61.872,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2163,6,313,22.668,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2164,6,314,61.581,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2165,6,315,45.878,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2166,6,316,19.814,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2167,6,317,72.208,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2168,6,318,50.951,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2169,6,319,28.511,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2170,6,320,23.320,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2171,6,321,13.358,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2172,6,322,18.114,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2173,6,323,56.545,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2174,6,324,49.433,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2175,6,325,75.822,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2176,6,326,60.145,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2177,6,327,76.547,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2178,6,328,32.894,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2179,6,329,48.474,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2180,6,330,44.584,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2181,6,331,46.564,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2182,6,332,79.711,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2183,6,333,28.196,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2184,6,334,25.083,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2185,6,335,45.974,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2186,6,336,55.482,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2187,6,337,16.893,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2188,6,338,78.593,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2189,6,339,26.821,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2190,6,340,30.195,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2191,6,341,78.561,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2192,6,342,31.127,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2193,6,343,60.692,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2194,6,344,17.685,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2195,6,345,78.161,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2196,6,346,67.419,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2197,6,347,13.983,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2198,6,348,26.394,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2199,6,349,21.573,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2200,6,350,58.493,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2201,6,351,14.935,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2202,6,352,24.001,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2203,6,353,36.730,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2204,6,354,77.715,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2205,6,355,27.766,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2206,6,356,54.714,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2207,6,357,60.997,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2208,6,358,72.032,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2209,6,359,65.954,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2210,6,360,43.171,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2211,6,361,40.788,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2212,6,362,30.940,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2213,6,363,31.542,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2214,6,364,60.858,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2215,6,365,55.669,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2216,6,366,11.053,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2217,6,367,12.179,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2218,6,368,71.875,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2219,6,369,53.324,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2220,6,370,30.022,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2221,7,1,372.065,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2222,7,2,389.046,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2223,7,3,165.687,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2224,7,4,166.402,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2225,7,5,478.171,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2226,7,6,503.995,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2227,7,7,468.968,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2228,7,8,469.385,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2229,7,9,455.851,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2230,7,10,198.514,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2231,7,11,293.394,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2232,7,12,244.902,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2233,7,13,471.462,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2234,7,14,548.922,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2235,7,15,198.261,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2236,7,16,293.594,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2237,7,17,318.418,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2238,7,18,453.342,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2239,7,19,265.747,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2240,7,20,492.692,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2241,7,21,170.640,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2242,7,22,315.587,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2243,7,23,477.449,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2244,7,24,466.076,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2245,7,25,510.912,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2246,7,26,286.186,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2247,7,27,364.894,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2248,7,28,499.022,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2249,7,29,262.195,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2250,7,30,241.805,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2251,7,31,455.994,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2252,7,32,259.004,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2253,7,33,199.207,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2254,7,34,493.706,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2255,7,35,189.928,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2256,7,36,268.270,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2257,7,37,451.503,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2258,7,38,400.325,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2259,7,39,376.960,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2260,7,40,335.189,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2261,7,41,380.609,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2262,7,42,328.278,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2263,7,43,360.036,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2264,7,44,492.156,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2265,7,45,356.699,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2266,7,46,401.365,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2267,7,47,185.120,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2268,7,48,549.642,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2269,7,49,208.784,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2270,7,50,400.008,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2271,7,51,363.327,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2272,7,52,442.112,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2273,7,53,261.770,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2274,7,54,348.986,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2275,7,55,251.504,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2276,7,56,380.304,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2277,7,57,495.115,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2278,7,58,181.335,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2279,7,59,184.733,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2280,7,60,185.202,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2281,7,61,443.472,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2282,7,62,219.537,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2283,7,63,549.565,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2284,7,64,203.146,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2285,7,65,230.021,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2286,7,66,363.532,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2287,7,67,476.163,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2288,7,68,284.172,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2289,7,69,465.391,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2290,7,70,542.162,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2291,7,71,516.323,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2292,7,72,250.259,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2293,7,73,272.402,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2294,7,74,225.410,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2295,7,75,455.860,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2296,7,76,32.642,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2297,7,77,46.831,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2298,7,78,38.502,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2299,7,79,38.918,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2300,7,80,29.125,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2301,7,81,45.986,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2302,7,82,50.211,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2303,7,83,14.161,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2304,7,84,33.158,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2305,7,85,78.813,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2306,7,86,15.763,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2307,7,87,60.959,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2308,7,88,13.032,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2309,7,89,38.406,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2310,7,90,13.390,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2311,7,91,54.903,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2312,7,92,56.144,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2313,7,93,35.232,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2314,7,94,50.704,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2315,7,95,57.994,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2316,7,96,67.371,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2317,7,97,14.265,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2318,7,98,69.583,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2319,7,99,66.925,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2320,7,100,78.489,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2321,7,101,42.129,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2322,7,102,76.748,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2323,7,103,37.348,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2324,7,104,65.133,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2325,7,105,55.317,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2326,7,106,14.697,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2327,7,107,23.641,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2328,7,108,50.441,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2329,7,109,26.579,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2330,7,110,71.918,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2331,7,111,30.888,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2332,7,112,57.570,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2333,7,113,67.244,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2334,7,114,42.154,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2335,7,115,61.856,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2336,7,116,24.481,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2337,7,117,52.242,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2338,7,118,51.126,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2339,7,119,46.176,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2340,7,120,51.122,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2341,7,121,20.298,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2342,7,122,60.482,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2343,7,123,69.471,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2344,7,124,64.615,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2345,7,125,52.767,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2346,7,126,79.291,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2347,7,127,74.069,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2348,7,128,41.262,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2349,7,129,61.797,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2350,7,130,50.641,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2351,7,131,72.490,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2352,7,132,49.453,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2353,7,133,44.088,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2354,7,134,25.556,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2355,7,135,65.775,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2356,7,136,34.338,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2357,7,137,70.911,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2358,7,138,24.390,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2359,7,139,13.441,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2360,7,140,12.838,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2361,7,141,58.844,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2362,7,142,31.844,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2363,7,143,18.270,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2364,7,144,72.713,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2365,7,145,15.201,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2366,7,146,69.320,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2367,7,147,71.865,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2368,7,148,72.327,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2369,7,149,17.855,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2370,7,150,35.154,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2371,7,151,293.769,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2372,7,152,327.971,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2373,7,153,170.619,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2374,7,154,498.853,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2375,7,155,486.511,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2376,7,156,336.454,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2377,7,157,477.845,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2378,7,158,349.900,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2379,7,159,375.953,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2380,7,160,515.391,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2381,7,161,266.803,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2382,7,162,443.644,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2383,7,163,447.668,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2384,7,164,240.674,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2385,7,165,358.083,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2386,7,166,415.180,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2387,7,167,381.034,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2388,7,168,255.332,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2389,7,169,217.205,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2390,7,170,289.926,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2391,7,171,428.276,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2392,7,172,332.201,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2393,7,173,364.372,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2394,7,174,231.346,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2395,7,175,361.704,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2396,7,176,463.553,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2397,7,177,524.052,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2398,7,178,499.822,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2399,7,179,168.494,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2400,7,180,352.195,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2401,7,181,271.451,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2402,7,182,434.624,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2403,7,183,341.073,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2404,7,184,313.556,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2405,7,185,171.349,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2406,7,186,177.376,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2407,7,187,419.069,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2408,7,188,289.577,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2409,7,189,297.289,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2410,7,190,470.745,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2411,7,191,169.269,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2412,7,192,243.174,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
2413,7,193,272.114,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
